date,hour,keyword,locations
2011-05-08,23,bad,"[(42.17967, 93.41434), (42.29054, 93.48863), (42.19943, 93.39397), (42.22213, 93.34084), (42.22921, 93.3057), (42.20031, 93.52817), (42.1723, 93.36281), (42.29496, 93.45028), (42.20739, 93.3728), (42.25692, 93.37759), (42.22036, 93.36121), (42.20798, 93.36401), (42.20503, 93.4359), (42.21152, 93.3712), (42.27196, 93.34044), (42.20031, 93.33046)]"
2011-05-08,23,caught,"[(42.24189, 93.33845), (42.23304, 93.35243)]"
2011-05-08,23,feel,"[(42.21447, 93.35602), (42.20562, 93.3716), (42.16877, 93.32846), (42.24778, 93.55213), (42.24277, 93.34044), (42.2814, 93.43191), (42.22331, 93.51499), (42.21741, 93.25896), (42.23039, 93.34803), (42.29378, 93.2366), (42.22036, 93.36161), (42.24218, 93.42991), (42.29496, 93.45028), (42.23009, 93.37799), (42.25869, 93.27334), (42.25781, 93.28732), (42.2127, 93.27175), (42.20798, 93.36401), (42.23009, 93.34244), (42.27609, 93.31568), (42.24572, 93.41873), (42.22449, 93.37399), (42.18085, 93.20864), (42.2239, 93.22741), (42.27845, 93.37599), (42.2183, 93.36161), (42.23511, 93.34644), (42.23599, 93.21583)]"
2011-05-08,23,fever,"[(42.21152, 93.3684), (42.22714, 93.3692), (42.22361, 93.32726), (42.26312, 93.5066)]"
2011-05-08,23,hospital,"[(42.22921, 93.3057), (42.29673, 93.44988)]"
2011-05-08,23,lol,"[(42.29054, 93.24538), (42.22773, 93.20984), (42.22125, 93.34484), (42.21624, 93.39157), (42.18557, 93.46067), (42.21388, 93.39876), (42.2068, 93.37919), (42.2814, 93.37639), (42.17908, 93.31888), (42.2469, 93.48783), (42.21417, 93.39996), (42.21741, 93.35562), (42.23953, 93.35283), (42.22331, 93.51499), (42.21388, 93.38558), (42.22125, 93.24658), (42.26488, 93.23819), (42.23805, 93.33405), (42.29555, 93.31568), (42.167, 93.46386), (42.23894, 93.36081), (42.1723, 93.36281), (42.23216, 93.33405), (42.20208, 93.41833), (42.21682, 93.38917), (42.20798, 93.34604), (42.21594, 93.35402), (42.22508, 93.3692), (42.25044, 93.41354), (42.21181, 93.27973), (42.2354, 93.35882), (42.18675, 93.43031), (42.21122, 93.35962), (42.18528, 93.54774), (42.22331, 93.33485), (42.16759, 93.48783), (42.22538, 93.33046), (42.23393, 93.32886), (42.17761, 93.45987), (42.25781, 93.38797), (42.18999, 93.29771), (42.20916, 93.27015), (42.18557, 93.3724), (42.27697, 93.51738), (42.2127, 93.38917), (42.21034, 93.34604), (42.26754, 93.40914), (42.20238, 93.37559), (42.2696, 93.3704), (42.218, 93.32447)]"
2011-05-08,23,omg,"[(42.29142, 93.38158), (42.23363, 93.33206), (42.21918, 93.22302), (42.22331, 93.46666), (42.21388, 93.38558), (42.21093, 93.35602), (42.22125, 93.24658), (42.23068, 93.54974), (42.21594, 93.48743), (42.26046, 93.505), (42.25162, 93.43431), (42.25398, 93.4359), (42.21329, 93.38358), (42.17643, 93.45068)]"
2011-05-08,23,sick,"[(42.23363, 93.33126), (42.20031, 93.35642), (42.24218, 93.42991), (42.19678, 93.42911), (42.22862, 93.26016), (42.22361, 93.21583), (42.23599, 93.21583)]"
2011-05-08,23,starbucks,"[(42.23864, 93.32607), (42.16582, 93.39157), (42.28641, 93.37999), (42.20474, 93.33565), (42.27579, 93.26535), (42.26194, 93.48184)]"
2011-05-08,23,stomach,"[(42.23304, 93.32567)]"
2011-05-08,23,twitter,"[(42.25869, 93.33166), (42.23098, 93.34524), (42.25987, 93.50181), (42.22773, 93.20984), (42.2755, 93.49781), (42.27697, 93.50021), (42.18469, 93.43391), (42.28493, 93.5058), (42.21299, 93.24498), (42.21771, 93.39916), (42.22243, 93.3692), (42.23953, 93.32447), (42.241, 93.35882), (42.22066, 93.35203), (42.23009, 93.38358), (42.2068, 93.3716), (42.2068, 93.32766), (42.28818, 93.34164), (42.26488, 93.32487), (42.23098, 93.56212), (42.2012, 93.39357), (42.28818, 93.53176), (42.25162, 93.24578), (42.20562, 93.34084), (42.16523, 93.48144), (42.24425, 93.34164), (42.25604, 93.38797), (42.2923, 93.33685), (42.16818, 93.47584), (42.23717, 93.36481), (42.20562, 93.32926), (42.26872, 93.46746), (42.17938, 93.56252), (42.27196, 93.34044), (42.241, 93.35123), (42.18557, 93.3724), (42.21565, 93.37439), (42.27638, 93.4415), (42.21447, 93.38837), (42.20916, 93.34763), (42.28995, 93.24618)]"
2011-05-09,0,bad,"[(42.27874, 93.38757), (42.25722, 93.40994), (42.26223, 93.5074), (42.21181, 93.39676), (42.22714, 93.2354), (42.26017, 93.33286), (42.22302, 93.35922), (42.21476, 93.48663), (42.2124, 93.39357), (42.2298, 93.5086), (42.22036, 93.39836), (42.241, 93.36161), (42.29938, 93.50021), (42.18203, 93.39916), (42.20975, 93.3712), (42.24159, 93.34923), (42.21653, 93.35762), (42.20592, 93.5042)]"
2011-05-09,0,feel,"[(42.21741, 93.34404), (42.17083, 93.54774), (42.2755, 93.47465), (42.20709, 93.41553), (42.22714, 93.2354), (42.26724, 93.39277), (42.22331, 93.33525), (42.21476, 93.48663), (42.27255, 93.28932), (42.21122, 93.39357), (42.24336, 93.30889), (42.22567, 93.32886), (42.22066, 93.3716), (42.24896, 93.47185), (42.21535, 93.35602), (42.22302, 93.36002), (42.21329, 93.35402), (42.25368, 93.54974), (42.24484, 93.33765), (42.29466, 93.55693), (42.17614, 93.36281)]"
2011-05-09,0,fever,"[(42.218, 93.39716)]"
2011-05-09,0,flu,"[(42.24189, 93.35562)]"
2011-05-09,0,hospital,"[(42.1838, 93.34364), (42.17732, 93.48064), (42.2982, 93.52497)]"
2011-05-09,0,lol,"[(42.24572, 93.34963), (42.23039, 93.38318), (42.23127, 93.47505), (42.22184, 93.35682), (42.24189, 93.33525), (42.18085, 93.47265), (42.24189, 93.35562), (42.26459, 93.4411), (42.27461, 93.24898), (42.23452, 93.51019), (42.20886, 93.35802), (42.18203, 93.29891), (42.16729, 93.51738), (42.26577, 93.40914), (42.21506, 93.41034), (42.24513, 93.46266), (42.23186, 93.3724), (42.2811, 93.2346), (42.28464, 93.34723), (42.2127, 93.38797), (42.22803, 93.33086), (42.23511, 93.34644), (42.27019, 93.45987), (42.21388, 93.3732), (42.18351, 93.4399), (42.22007, 93.25138), (42.17437, 93.40036), (42.22626, 93.36002), (42.21329, 93.32487), (42.23039, 93.55972), (42.20326, 93.52138), (42.18705, 93.55213), (42.24454, 93.48423), (42.23422, 93.32686), (42.21034, 93.32287)]"
2011-05-09,0,medicine,"[(42.17053, 93.43431)]"
2011-05-09,0,omg,"[(42.23982, 93.33246), (42.21948, 93.35682), (42.24867, 93.21623), (42.29938, 93.39277), (42.20208, 93.36681)]"
2011-05-09,0,sick,"[(42.21948, 93.26935), (42.24572, 93.35802)]"
2011-05-09,0,starbucks,"[(42.18528, 93.39956), (42.21329, 93.41034), (42.22331, 93.33206), (42.23275, 93.32806), (42.24808, 93.29891), (42.1667, 93.3692), (42.17289, 93.43431), (42.21977, 93.29491), (42.21506, 93.41034), (42.18321, 93.39436), (42.27697, 93.32087), (42.18351, 93.4399), (42.23216, 93.36481)]"
2011-05-09,0,stomach,"[(42.20326, 93.35562)]"
2011-05-09,0,twitter,"[(42.2985, 93.2997), (42.24012, 93.33206), (42.16611, 93.54934), (42.2127, 93.38917), (42.17289, 93.29691), (42.2127, 93.34444), (42.22567, 93.31209), (42.20798, 93.35602), (42.24218, 93.33126), (42.18764, 93.37999), (42.21181, 93.3696), (42.21682, 93.40235), (42.2525, 93.50101), (42.23864, 93.43111), (42.19088, 93.45627), (42.19029, 93.41513), (42.27609, 93.28732), (42.26194, 93.40076), (42.2811, 93.2346), (42.20297, 93.34124), (42.23835, 93.32806), (42.24012, 93.52178), (42.21535, 93.35602), (42.17083, 93.46386), (42.25722, 93.50141), (42.22449, 93.34124), (42.20179, 93.43471), (42.19088, 93.53296), (42.25368, 93.54974), (42.2124, 93.33525), (42.22538, 93.36241), (42.20356, 93.39876), (42.241, 93.35203), (42.22832, 93.37839), (42.2985, 93.21982), (42.18881, 93.36401), (42.24601, 93.33805)]"
2011-05-09,1,bad,"[(42.21122, 93.27015), (42.23127, 93.36081), (42.25044, 93.3041), (42.2755, 93.29851), (42.27137, 93.45388), (42.28493, 93.32686), (42.24425, 93.45228), (42.21447, 93.35762), (42.16464, 93.54614), (42.21506, 93.38558), (42.18233, 93.54734), (42.25456, 93.27175), (42.2127, 93.35043), (42.23569, 93.35043), (42.16405, 93.55493), (42.24041, 93.35243), (42.17437, 93.47185), (42.22538, 93.33445), (42.21122, 93.35323), (42.23039, 93.38318), (42.241, 93.47784)]"
2011-05-09,1,feel,"[(42.23894, 93.32646), (42.18085, 93.37799), (42.21859, 93.41473), (42.24277, 93.34963), (42.29054, 93.39916), (42.17466, 93.28772), (42.21417, 93.35283), (42.19265, 93.31728), (42.21889, 93.39317), (42.19913, 93.44389), (42.21565, 93.35562), (42.2696, 93.2362), (42.23363, 93.29212), (42.23658, 93.35802), (42.1782, 93.41074), (42.22272, 93.35043), (42.21329, 93.40036), (42.28611, 93.51818), (42.16552, 93.46786), (42.25604, 93.50101), (42.241, 93.33805), (42.22302, 93.34324), (42.23068, 93.26336), (42.27402, 93.26296), (42.241, 93.33525), (42.27609, 93.54414), (42.24189, 93.35602), (42.20326, 93.33885), (42.20385, 93.40115), (42.22331, 93.34404), (42.27668, 93.4363)]"
2011-05-09,1,fever,"[(42.218, 93.35722), (42.22508, 93.36521)]"
2011-05-09,1,flu,"[(42.23599, 93.35682)]"
2011-05-09,1,lol,"[(42.21211, 93.34204), (42.23334, 93.34923), (42.21181, 93.3724), (42.20385, 93.27095), (42.26371, 93.29891), (42.25899, 93.49981), (42.23245, 93.35003), (42.20886, 93.34723), (42.27432, 93.4403), (42.21181, 93.38917), (42.20651, 93.37479), (42.28346, 93.34124), (42.24041, 93.33525), (42.21122, 93.38238), (42.21565, 93.35602), (42.2982, 93.24419), (42.16523, 93.41114), (42.1956, 93.40595), (42.21093, 93.37999), (42.18233, 93.54295), (42.22567, 93.21743), (42.241, 93.49502), (42.18528, 93.55812), (42.16375, 93.54814), (42.23216, 93.3692), (42.2127, 93.35043), (42.2581, 93.41194), (42.25545, 93.28213), (42.25486, 93.4367), (42.21329, 93.37439), (42.29496, 93.23979), (42.18705, 93.48543), (42.17437, 93.47185), (42.21299, 93.3728), (42.22479, 93.32407), (42.23039, 93.26096), (42.27874, 93.43111), (42.22154, 93.34683), (42.22154, 93.21503), (42.25574, 93.41394), (42.24071, 93.3684)]"
2011-05-09,1,nike,"[(42.17967, 93.19825)]"
2011-05-09,1,omg,"[(42.25869, 93.37559), (42.19235, 93.36681), (42.2242, 93.23819), (42.25751, 93.32287), (42.23157, 93.32646), (42.26046, 93.47105), (42.29348, 93.44669), (42.21682, 93.34204), (42.24454, 93.32367), (42.22331, 93.51539), (42.20827, 93.36441), (42.22125, 93.37479), (42.18999, 93.36401), (42.23569, 93.3696), (42.241, 93.34604)]"
2011-05-09,1,sick,"[(42.18881, 93.53416), (42.21417, 93.35283), (42.28493, 93.32686), (42.21594, 93.55493), (42.17142, 93.37959), (42.2242, 93.38877), (42.24189, 93.32806), (42.29909, 93.50979)]"
2011-05-09,1,starbucks,"[(42.22331, 93.51539), (42.18557, 93.46586)]"
2011-05-09,1,stomach,"[(42.21889, 93.39317), (42.25545, 93.28213)]"
2011-05-09,1,twitter,"[(42.22066, 93.33965), (42.27196, 93.52098), (42.20798, 93.36121), (42.24012, 93.32247), (42.16818, 93.36002), (42.19501, 93.54015), (42.21181, 93.35362), (42.22479, 93.48144), (42.23776, 93.36002), (42.24572, 93.32886), (42.18144, 93.42152), (42.2696, 93.2362), (42.18085, 93.2993), (42.22862, 93.20504), (42.17171, 93.50021), (42.22538, 93.34244), (42.21712, 93.37959), (42.20562, 93.4351), (42.21417, 93.38438), (42.21063, 93.36521), (42.28523, 93.42871), (42.25368, 93.49102), (42.20562, 93.39476), (42.2982, 93.20385), (42.21918, 93.24259), (42.22596, 93.32966), (42.29348, 93.44669), (42.20356, 93.54175), (42.16611, 93.43111), (42.21476, 93.38678), (42.2525, 93.24578), (42.24484, 93.32806), (42.28346, 93.25777), (42.21682, 93.34204), (42.23216, 93.3692), (42.23599, 93.33485), (42.21004, 93.32367), (42.23923, 93.33965), (42.23599, 93.34723), (42.2239, 93.36241), (42.22655, 93.55613), (42.21447, 93.38997), (42.20768, 93.3708), (42.23717, 93.36641), (42.22596, 93.35762), (42.23599, 93.35163), (42.19795, 93.39676), (42.19737, 93.35922), (42.2926, 93.28892), (42.26931, 93.39077), (42.22213, 93.35682), (42.27874, 93.43111), (42.18115, 93.29811), (42.24336, 93.27814), (42.2242, 93.29172), (42.24542, 93.33845)]"
2011-05-09,2,bad,"[(42.20533, 93.35482), (42.23776, 93.32527), (42.218, 93.19706), (42.241, 93.5074), (42.22007, 93.39436), (42.17289, 93.21143), (42.2298, 93.33525), (42.22184, 93.38318), (42.2525, 93.25777), (42.24336, 93.32766), (42.17673, 93.32766), (42.25456, 93.4363), (42.22361, 93.54974), (42.2127, 93.33765), (42.24071, 93.34763)]"
2011-05-09,2,caught,"[(42.20444, 93.503), (42.2068, 93.52417), (42.23186, 93.36321), (42.20415, 93.37639)]"
2011-05-09,2,feel,"[(42.21388, 93.34124), (42.20179, 93.42831), (42.20503, 93.33166), (42.21624, 93.34683), (42.19029, 93.51818), (42.2127, 93.32527), (42.22331, 93.37839), (42.29673, 93.49502), (42.20798, 93.36681), (42.2127, 93.40195), (42.2127, 93.33765), (42.21388, 93.38278), (42.23628, 93.34963), (42.22744, 93.24818), (42.23717, 93.32806), (42.22538, 93.36081)]"
2011-05-09,2,fever,"[(42.23953, 93.4411), (42.21712, 93.34923)]"
2011-05-09,2,flu,"[(42.22154, 93.36121)]"
2011-05-09,2,hospital,"[(42.23216, 93.32766)]"
2011-05-09,2,lol,"[(42.21063, 93.3708), (42.24307, 93.33765), (42.241, 93.36161), (42.23009, 93.38278), (42.20739, 93.35323), (42.2528, 93.42392), (42.2584, 93.38198), (42.2528, 93.28972), (42.27255, 93.24139), (42.26606, 93.45827), (42.20474, 93.38438), (42.19795, 93.38118), (42.24012, 93.33925), (42.2814, 93.3684), (42.29437, 93.40195), (42.23393, 93.33925), (42.22479, 93.35243), (42.24808, 93.53416), (42.19117, 93.37519), (42.22479, 93.24139), (42.218, 93.39237), (42.21152, 93.35762), (42.24336, 93.35083), (42.18734, 93.54454), (42.20208, 93.43471), (42.27992, 93.48823), (42.23599, 93.34963), (42.24041, 93.32447), (42.22331, 93.36361), (42.2985, 93.24658), (42.21122, 93.38238), (42.25456, 93.4363), (42.21181, 93.39716), (42.2242, 93.33046), (42.21712, 93.34923), (42.20768, 93.38278), (42.22479, 93.33765), (42.23275, 93.33605), (42.20238, 93.43151)]"
2011-05-09,2,omg,"[(42.23039, 93.28572), (42.20975, 93.3736), (42.20798, 93.36681), (42.21388, 93.38278), (42.25456, 93.4363), (42.2183, 93.32686)]"
2011-05-09,2,sick,"[(42.22538, 93.33685), (42.28936, 93.22262), (42.26547, 93.48303), (42.25044, 93.40994), (42.21004, 93.54055)]"
2011-05-09,2,starbucks,"[(42.23039, 93.28572), (42.16316, 93.29491), (42.16935, 93.44229), (42.28316, 93.26176), (42.17378, 93.54614)]"
2011-05-09,2,stomach,"[(42.20768, 93.3712), (42.18115, 93.38957), (42.23746, 93.32686), (42.2127, 93.35522)]"
2011-05-09,2,twitter,"[(42.21063, 93.3708), (42.2752, 93.54335), (42.18528, 93.38478), (42.23216, 93.32886), (42.24336, 93.32966), (42.22036, 93.37919), (42.2354, 93.33246), (42.23982, 93.35642), (42.18115, 93.38318), (42.27432, 93.54175), (42.27108, 93.41394), (42.2295, 93.5054), (42.26488, 93.22342), (42.24366, 93.23021), (42.26076, 93.42272), (42.27108, 93.20504), (42.18557, 93.54574), (42.2581, 93.46985), (42.1782, 93.38638), (42.21977, 93.40115), (42.17997, 93.54934), (42.17555, 93.36041), (42.27874, 93.55852), (42.28434, 93.42672), (42.27432, 93.49821), (42.27491, 93.4371), (42.19854, 93.42592), (42.20444, 93.39996), (42.23805, 93.35802), (42.19412, 93.4379), (42.23569, 93.35362), (42.16346, 93.29851), (42.23216, 93.24698), (42.19678, 93.31169), (42.23098, 93.54534), (42.21358, 93.24978), (42.23894, 93.47984), (42.24071, 93.33605), (42.22891, 93.34364)]"
2011-05-09,3,bad,"[(42.20798, 93.32966), (42.21565, 93.34204), (42.27756, 93.33525), (42.23953, 93.26815), (42.21181, 93.38558), (42.19943, 93.20145), (42.20621, 93.372), (42.26312, 93.39157), (42.21181, 93.33765), (42.24248, 93.48423), (42.29673, 93.25058), (42.28228, 93.41953), (42.23805, 93.32926), (42.27255, 93.32527), (42.24041, 93.33405), (42.2982, 93.51539), (42.23245, 93.24419), (42.19265, 93.32087), (42.2466, 93.34524), (42.23275, 93.35842)]"
2011-05-09,3,caught,"[(42.23569, 93.34843), (42.287, 93.25098)]"
2011-05-09,3,feel,"[(42.23481, 93.36241), (42.27786, 93.33086), (42.16729, 93.44309), (42.29584, 93.507), (42.17319, 93.39716), (42.21565, 93.34204), (42.26429, 93.45228), (42.20385, 93.36641), (42.24189, 93.36321), (42.17201, 93.44908), (42.27137, 93.32287), (42.18203, 93.32646), (42.23216, 93.37599), (42.23982, 93.31648), (42.19913, 93.26256), (42.21417, 93.40275), (42.24601, 93.44829), (42.23334, 93.34604), (42.27815, 93.53975), (42.21358, 93.37799), (42.26518, 93.51738), (42.29673, 93.25058), (42.21122, 93.20504), (42.24012, 93.33925), (42.23245, 93.24419), (42.23039, 93.22062), (42.24071, 93.33685), (42.23835, 93.49981), (42.21948, 93.38997), (42.23599, 93.32447), (42.25132, 93.55173), (42.27285, 93.3708), (42.21476, 93.35243)]"
2011-05-09,3,flu,"[(42.22596, 93.32607), (42.22479, 93.38558)]"
2011-05-09,3,hospital,"[(42.27815, 93.53975), (42.20562, 93.35922), (42.20415, 93.38278), (42.29289, 93.29371), (42.17967, 93.45867)]"
2011-05-09,3,lol,"[(42.218, 93.36201), (42.20592, 93.37879), (42.24454, 93.35323), (42.241, 93.34164), (42.22154, 93.35842), (42.20709, 93.33206), (42.27786, 93.41394), (42.21358, 93.35402), (42.23068, 93.37599), (42.27108, 93.3692), (42.16877, 93.31448), (42.22184, 93.38478), (42.2242, 93.34324), (42.18999, 93.40076), (42.23717, 93.56292), (42.24395, 93.32247), (42.22154, 93.28013), (42.16906, 93.55972), (42.22154, 93.35243), (42.22036, 93.35842), (42.22449, 93.34484), (42.27137, 93.33286), (42.25368, 93.5062), (42.28287, 93.3716), (42.17112, 93.37759), (42.22184, 93.36561), (42.28464, 93.25976), (42.27078, 93.43071), (42.25692, 93.24938), (42.2985, 93.52537), (42.26341, 93.44908), (42.16493, 93.4387), (42.20031, 93.44988), (42.2239, 93.33405), (42.23569, 93.33725), (42.2295, 93.34084), (42.27049, 93.42672), (42.21329, 93.21064), (42.23245, 93.33445), (42.25751, 93.33365), (42.2354, 93.44948), (42.18675, 93.3736), (42.26901, 93.55613), (42.24218, 93.49901), (42.27638, 93.39756), (42.22243, 93.35762)]"
2011-05-09,3,omg,"[(42.19972, 93.44229), (42.20886, 93.34124), (42.20267, 93.5078), (42.25574, 93.40874), (42.20503, 93.33006), (42.18734, 93.2997), (42.29673, 93.25058), (42.22479, 93.21583)]"
2011-05-09,3,sick,"[(42.25014, 93.40954), (42.21122, 93.37599), (42.21771, 93.39796), (42.28493, 93.40715), (42.21506, 93.38797)]"
2011-05-09,3,starbucks,"[(42.21624, 93.3708), (42.18999, 93.40715), (42.22154, 93.28013), (42.21447, 93.32607), (42.21624, 93.33965)]"
2011-05-09,3,stomach,"[(42.29614, 93.37), (42.22125, 93.41394)]"
2011-05-09,3,twitter,"[(42.24513, 93.52218), (42.25633, 93.46426), (42.23186, 93.24978), (42.24454, 93.35323), (42.19206, 93.33405), (42.23835, 93.56411), (42.23982, 93.33046), (42.22596, 93.32607), (42.20149, 93.46386), (42.29437, 93.31768), (42.23658, 93.35203), (42.29555, 93.55333), (42.22125, 93.34444), (42.17908, 93.24578), (42.23216, 93.36401), (42.23334, 93.33206), (42.22125, 93.36081), (42.27137, 93.22581), (42.18498, 93.45787), (42.24837, 93.54694), (42.27402, 93.48024), (42.16906, 93.55972), (42.21712, 93.39317), (42.23039, 93.32806), (42.21447, 93.35323), (42.27137, 93.33286), (42.26518, 93.51738), (42.29673, 93.49222), (42.24041, 93.35482), (42.2239, 93.34843), (42.24307, 93.32527), (42.23334, 93.25617), (42.17437, 93.44309), (42.23452, 93.53815), (42.19176, 93.44429), (42.17496, 93.34124), (42.2295, 93.37919), (42.22066, 93.36201), (42.20739, 93.54814), (42.16906, 93.44549), (42.24808, 93.52018), (42.241, 93.28892), (42.24189, 93.41833), (42.23835, 93.32886), (42.2982, 93.51539), (42.23569, 93.33365), (42.25398, 93.27494), (42.19825, 93.33725), (42.18587, 93.40715), (42.19471, 93.31688), (42.23923, 93.34044), (42.25132, 93.47145), (42.24041, 93.26815), (42.2239, 93.35362), (42.20975, 93.28652)]"
2011-05-09,3,yumyum,"[(42.25398, 93.41274)]"
2011-05-09,4,bad,"[(42.29732, 93.22821), (42.20651, 93.33525), (42.22095, 93.36201), (42.16818, 93.35402), (42.19854, 93.53735), (42.25545, 93.44389), (42.25722, 93.4395), (42.28346, 93.33725), (42.23422, 93.34564), (42.21181, 93.34923), (42.24808, 93.56372), (42.24336, 93.32247), (42.28022, 93.41993), (42.22538, 93.33286), (42.23864, 93.33325), (42.20857, 93.36521), (42.287, 93.4403), (42.17967, 93.39357), (42.23334, 93.54694)]"
2011-05-09,4,caught,"[(42.24041, 93.35362), (42.2298, 93.37919), (42.22479, 93.34084), (42.2127, 93.53256), (42.22125, 93.35962)]"
2011-05-09,4,feel,"[(42.2127, 93.34963), (42.21977, 93.35642), (42.22184, 93.35323), (42.21565, 93.3716), (42.28346, 93.33725), (42.23068, 93.3732), (42.2354, 93.33405), (42.24277, 93.45867), (42.28316, 93.46826), (42.2354, 93.32686), (42.23393, 93.34124), (42.2124, 93.3732), (42.19442, 93.3021), (42.17407, 93.38678), (42.17407, 93.29291), (42.22832, 93.38078), (42.22803, 93.38039), (42.29289, 93.237), (42.24071, 93.34404), (42.21034, 93.39436), (42.21859, 93.33645)]"
2011-05-09,4,fever,"[(42.24484, 93.32886), (42.29791, 93.49462)]"
2011-05-09,4,hospital,"[(42.23304, 93.36161)]"
2011-05-09,4,lol,"[(42.26429, 93.26615), (42.27314, 93.20305), (42.23805, 93.33286), (42.22921, 93.33006), (42.29555, 93.28572), (42.20945, 93.38837), (42.25722, 93.4395), (42.29643, 93.51379), (42.26842, 93.26535), (42.24218, 93.32806), (42.21594, 93.34164), (42.23717, 93.3688), (42.28316, 93.46826), (42.21948, 93.39876), (42.29555, 93.30729), (42.22803, 93.35522), (42.21506, 93.38318), (42.28081, 93.24419), (42.21211, 93.38398), (42.22538, 93.25337), (42.23864, 93.33325), (42.22007, 93.36121), (42.21977, 93.35123), (42.17732, 93.5074), (42.18911, 93.42272), (42.26046, 93.4371), (42.23746, 93.29172), (42.22213, 93.34284), (42.2354, 93.3696), (42.24189, 93.33405), (42.22508, 93.55653), (42.23216, 93.3712), (42.16641, 93.55213), (42.1956, 93.38558), (42.28375, 93.34004), (42.23068, 93.34324), (42.24071, 93.32646), (42.17584, 93.43471), (42.23569, 93.35642), (42.27196, 93.52098)]"
